PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,DewpointTemp,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindSpeed10m
2020-07-08T13:00:00Z,2020-07-08T12:00:00Z,PT60M,15.4,44.2,7.8,457,16.2,60.4,0.0,1006.9,6.0
2020-07-08T14:00:00Z,2020-07-08T13:00:00Z,PT60M,15.3,42.0,7.7,436,16.0,60.4,0.0,1007.0,6.5
2020-07-08T15:00:00Z,2020-07-08T14:00:00Z,PT60M,15.2,29.6,7.8,464,15.8,61.5,0.0,1007.0,6.4
2020-07-08T16:00:00Z,2020-07-08T15:00:00Z,PT60M,14.8,23.5,8.3,410,15.9,65.0,0.0,1007.0,6.3
2020-07-08T17:00:00Z,2020-07-08T16:00:00Z,PT60M,14.5,4.7,8.7,380,15.7,68.0,0.0,1007.1,6.3
2020-07-08T18:00:00Z,2020-07-08T17:00:00Z,PT60M,14.2,2.4,8.8,253,15.0,69.9,0.0,1007.3,5.6
2020-07-08T19:00:00Z,2020-07-08T18:00:00Z,PT60M,13.3,1.5,8.8,124,14.3,74.3,0.0,1007.9,4.9
2020-07-08T20:00:00Z,2020-07-08T19:00:00Z,PT60M,11.8,7.4,8.3,28,13.9,79.3,0.0,1008.5,4.8
2020-07-08T21:00:00Z,2020-07-08T20:00:00Z,PT60M,10.4,27.8,7.8,0,13.4,83.9,0.0,1008.8,4.7
2020-07-08T22:00:00Z,2020-07-08T21:00:00Z,PT60M,9.5,0.0,7.4,0,13.1,86.7,0.0,1009.0,4.9
2020-07-08T23:00:00Z,2020-07-08T22:00:00Z,PT60M,9.0,5.1,7.1,0,12.9,88.0,0.0,1009.2,4.9
2020-07-09T00:00:00Z,2020-07-08T23:00:00Z,PT60M,8.6,47.7,7.0,0,12.7,89.3,0.0,1009.2,4.4
2020-07-09T01:00:00Z,2020-07-09T00:00:00Z,PT60M,8.4,59.5,6.9,0,12.5,90.3,0.0,1009.0,4.0
2020-07-09T02:00:00Z,2020-07-09T01:00:00Z,PT60M,8.3,66.8,6.8,0,12.3,90.4,0.0,1008.9,3.8
2020-07-09T03:00:00Z,2020-07-09T02:00:00Z,PT60M,8.0,29.6,6.6,1,12.2,90.3,0.0,1008.7,3.7
2020-07-09T04:00:00Z,2020-07-09T03:00:00Z,PT60M,8.1,0.0,6.6,43,12.5,90.1,0.0,1008.5,3.8
2020-07-09T05:00:00Z,2020-07-09T04:00:00Z,PT60M,9.1,0.0,7.1,151,12.7,87.2,0.0,1008.4,3.9
2020-07-09T06:00:00Z,2020-07-09T05:00:00Z,PT60M,10.8,0.0,7.7,288,12.8,81.1,0.0,1008.6,4.1
2020-07-09T07:00:00Z,2020-07-09T06:00:00Z,PT60M,12.2,0.0,7.8,433,12.9,74.3,0.0,1008.7,4.0
2020-07-09T08:00:00Z,2020-07-09T07:00:00Z,PT60M,13.2,2.6,7.4,555,12.9,68.0,0.0,1008.4,3.4
2020-07-09T09:00:00Z,2020-07-09T08:00:00Z,PT60M,14.2,18.6,7.2,560,13.4,62.8,0.0,1008.2,3.1
2020-07-09T10:00:00Z,2020-07-09T09:00:00Z,PT60M,14.9,31.2,7.2,535,14.1,59.7,0.0,1008.0,3.1
2020-07-09T11:00:00Z,2020-07-09T10:00:00Z,PT60M,15.3,32.2,7.4,565,14.8,59.2,0.0,1007.7,3.1
2020-07-09T12:00:00Z,2020-07-09T11:00:00Z,PT60M,15.5,35.0,7.7,550,15.5,60.0,0.0,1007.7,3.0
2020-07-09T13:00:00Z,2020-07-09T12:00:00Z,PT60M,15.6,45.9,7.9,443,15.9,60.2,0.0,1007.6,2.6
2020-07-09T14:00:00Z,2020-07-09T13:00:00Z,PT60M,15.8,48.3,7.8,390,16.1,59.1,0.0,1007.2,2.3
2020-07-09T15:00:00Z,2020-07-09T14:00:00Z,PT60M,15.9,36.9,8.1,413,16.2,60.1,0.0,1006.9,2.5
2020-07-09T16:00:00Z,2020-07-09T15:00:00Z,PT60M,15.6,29.2,8.7,376,16.4,63.6,0.0,1006.6,3.0
2020-07-09T17:00:00Z,2020-07-09T16:00:00Z,PT60M,15.2,28.7,9.0,282,16.2,66.5,0.0,1006.3,3.5
2020-07-09T18:00:00Z,2020-07-09T17:00:00Z,PT60M,14.6,27.0,9.1,183,15.6,69.4,0.0,1006.2,3.4
2020-07-09T19:00:00Z,2020-07-09T18:00:00Z,PT60M,13.6,5.5,8.8,117,14.8,72.7,0.0,1006.5,3.1
2020-07-09T20:00:00Z,2020-07-09T19:00:00Z,PT60M,12.1,23.2,8.3,23,14.1,77.6,0.0,1006.9,3.1
2020-07-09T21:00:00Z,2020-07-09T20:00:00Z,PT60M,10.7,32.7,7.7,0,13.5,82.1,0.0,1007.0,2.9
2020-07-09T22:00:00Z,2020-07-09T21:00:00Z,PT60M,9.9,0.7,7.2,0,12.9,83.8,0.0,1006.7,2.8
2020-07-09T23:00:00Z,2020-07-09T22:00:00Z,PT60M,9.2,9.3,6.8,0,12.5,85.0,0.0,1006.6,2.8
2020-07-10T00:00:00Z,2020-07-09T23:00:00Z,PT60M,8.7,1.1,6.5,0,12.2,86.1,0.0,1006.5,2.5
2020-07-10T01:00:00Z,2020-07-10T00:00:00Z,PT60M,8.4,25.3,6.2,0,12.0,86.5,0.0,1006.3,2.2
2020-07-10T02:00:00Z,2020-07-10T01:00:00Z,PT60M,8.0,31.0,5.9,0,12.2,86.7,0.0,1006.0,2.0
2020-07-10T03:00:00Z,2020-07-10T02:00:00Z,PT60M,7.7,6.5,5.7,1,12.5,87.0,0.0,1005.4,1.9
2020-07-10T04:00:00Z,2020-07-10T03:00:00Z,PT60M,7.9,0.0,5.8,43,12.6,86.7,0.0,1004.8,1.9
2020-07-10T05:00:00Z,2020-07-10T04:00:00Z,PT60M,9.0,2.3,6.5,147,12.7,84.2,0.0,1004.4,1.9
2020-07-10T06:00:00Z,2020-07-10T05:00:00Z,PT60M,10.8,21.5,7.2,219,12.7,78.4,0.0,1004.4,2.0
2020-07-10T07:00:00Z,2020-07-10T06:00:00Z,PT60M,12.4,23.8,7.5,328,12.9,71.9,0.0,1004.5,2.2
2020-07-10T08:00:00Z,2020-07-10T07:00:00Z,PT60M,13.5,72.9,7.3,151,13.6,66.3,0.0,1004.3,2.4
2020-07-10T09:00:00Z,2020-07-10T08:00:00Z,PT60M,14.2,50.2,7.0,336,14.7,61.9,0.0,1004.1,2.1
2020-07-10T10:00:00Z,2020-07-10T09:00:00Z,PT60M,14.8,65.7,6.8,266,15.7,58.9,0.0,1003.5,2.1
2020-07-10T11:00:00Z,2020-07-10T10:00:00Z,PT60M,15.6,68.2,6.9,263,16.6,56.0,0.0,1003.1,2.1
2020-07-10T12:00:00Z,2020-07-10T11:00:00Z,PT60M,16.3,63.5,7.5,306,17.4,56.0,0.0,1003.3,2.4
2020-07-10T13:00:00Z,2020-07-10T12:00:00Z,PT60M,16.0,48.8,8.6,413,18.3,61.5,0.0,1003.5,3.4
2020-07-10T14:00:00Z,2020-07-10T13:00:00Z,PT60M,15.5,46.0,9.4,399,18.8,66.8,0.0,1003.6,4.4
2020-07-10T15:00:00Z,2020-07-10T14:00:00Z,PT60M,15.1,29.2,9.7,456,18.9,70.4,0.0,1003.7,5.5
2020-07-10T16:00:00Z,2020-07-10T15:00:00Z,PT60M,14.6,28.6,9.9,372,18.4,73.2,0.0,1003.8,5.9
2020-07-10T17:00:00Z,2020-07-10T16:00:00Z,PT60M,14.4,23.9,9.7,294,16.8,73.4,0.0,1004.0,6.2
2020-07-10T18:00:00Z,2020-07-10T17:00:00Z,PT60M,13.9,25.4,9.5,181,15.4,74.5,0.0,1004.7,6.4
2020-07-10T19:00:00Z,2020-07-10T18:00:00Z,PT60M,12.9,18.2,9.1,93,14.9,77.6,0.0,1005.4,6.1
2020-07-10T20:00:00Z,2020-07-10T19:00:00Z,PT60M,11.9,16.9,8.7,23,14.7,80.7,0.0,1005.6,6.3
2020-07-10T21:00:00Z,2020-07-10T20:00:00Z,PT60M,11.0,37.8,8.2,0,14.3,82.7,0.0,1005.8,6.6
2020-07-10T22:00:00Z,2020-07-10T21:00:00Z,PT60M,10.6,4.6,8.0,0,14.1,83.7,0.0,1006.2,6.9
2020-07-10T23:00:00Z,2020-07-10T22:00:00Z,PT60M,10.4,0.0,7.9,0,13.9,84.4,0.0,1006.8,7.1
2020-07-11T00:00:00Z,2020-07-10T23:00:00Z,PT60M,10.3,0.0,7.7,0,13.4,83.9,0.0,1007.6,6.8
2020-07-11T01:00:00Z,2020-07-11T00:00:00Z,PT60M,10.0,0.0,7.4,0,12.9,84.4,0.0,1008.2,6.3
2020-07-11T02:00:00Z,2020-07-11T01:00:00Z,PT60M,9.7,0.0,7.4,0,13.0,85.5,0.0,1008.4,6.3
2020-07-11T03:00:00Z,2020-07-11T02:00:00Z,PT60M,9.6,0.0,7.2,1,13.2,85.0,0.0,1008.5,6.4
2020-07-11T04:00:00Z,2020-07-11T03:00:00Z,PT60M,9.9,0.0,7.1,41,13.7,82.6,0.0,1008.6,6.4
2020-07-11T05:00:00Z,2020-07-11T04:00:00Z,PT60M,10.9,0.0,7.5,148,14.1,79.5,0.0,1009.1,6.7
2020-07-11T06:00:00Z,2020-07-11T05:00:00Z,PT60M,12.3,0.5,8.2,282,14.6,76.2,0.0,1010.1,7.3
2020-07-11T07:00:00Z,2020-07-11T06:00:00Z,PT60M,13.4,4.7,8.4,407,14.8,71.5,0.0,1010.9,7.6
2020-07-11T08:00:00Z,2020-07-11T07:00:00Z,PT60M,14.3,19.3,8.3,450,14.8,66.9,0.0,1011.1,7.7
2020-07-11T09:00:00Z,2020-07-11T08:00:00Z,PT60M,15.1,36.0,8.5,439,15.3,64.4,0.0,1011.4,7.8
2020-07-11T10:00:00Z,2020-07-11T09:00:00Z,PT60M,15.7,27.8,8.8,556,16.1,63.8,0.0,1011.8,7.9
2020-07-11T11:00:00Z,2020-07-11T10:00:00Z,PT60M,15.7,37.8,8.7,510,16.3,63.3,0.0,1012.2,7.6
2020-07-11T12:00:00Z,2020-07-11T11:00:00Z,PT60M,16.1,27.9,8.4,605,15.9,60.2,0.0,1013.0,7.1
2020-07-11T13:00:00Z,2020-07-11T12:00:00Z,PT60M,16.6,35.3,8.2,526,15.6,57.6,0.0,1013.5,7.2
2020-07-11T14:00:00Z,2020-07-11T13:00:00Z,PT60M,16.1,33.0,8.3,506,15.8,60.0,0.0,1013.7,7.4
2020-07-11T15:00:00Z,2020-07-11T14:00:00Z,PT60M,15.5,26.8,8.6,475,15.9,63.5,0.0,1014.0,7.6
2020-07-11T16:00:00Z,2020-07-11T15:00:00Z,PT60M,15.1,29.3,8.6,378,15.9,65.4,0.0,1014.3,7.8
2020-07-11T17:00:00Z,2020-07-11T16:00:00Z,PT60M,14.6,9.3,8.5,359,15.7,66.7,0.0,1014.6,7.8
2020-07-11T18:00:00Z,2020-07-11T17:00:00Z,PT60M,14.0,9.7,8.3,228,15.0,68.6,0.0,1015.3,7.0
2020-07-11T19:00:00Z,2020-07-11T18:00:00Z,PT60M,12.9,4.1,8.2,117,14.2,72.9,0.0,1016.0,5.9
2020-07-11T20:00:00Z,2020-07-11T19:00:00Z,PT60M,11.5,17.8,7.9,22,14.0,78.5,0.0,1016.2,5.2
2020-07-11T21:00:00Z,2020-07-11T20:00:00Z,PT60M,10.3,28.3,7.6,0,13.7,83.8,0.0,1016.5,5.1
2020-07-11T22:00:00Z,2020-07-11T21:00:00Z,PT60M,9.5,1.9,7.5,0,13.9,87.3,0.0,1016.7,5.2
2020-07-11T23:00:00Z,2020-07-11T22:00:00Z,PT60M,9.3,2.0,7.5,0,15.3,88.9,0.0,1016.8,5.2
2020-07-12T00:00:00Z,2020-07-11T23:00:00Z,PT60M,9.2,2.3,7.7,0,16.1,90.3,0.0,1017.0,5.1
2020-07-12T01:00:00Z,2020-07-12T00:00:00Z,PT60M,9.3,4.2,7.9,0,16.2,91.1,0.0,1017.1,5.2
2020-07-12T02:00:00Z,2020-07-12T01:00:00Z,PT60M,9.4,20.4,8.0,0,16.9,90.5,0.0,1016.9,5.3
2020-07-12T03:00:00Z,2020-07-12T02:00:00Z,PT60M,10.0,40.5,8.1,0,17.1,88.3,0.0,1016.6,5.5
2020-07-12T04:00:00Z,2020-07-12T03:00:00Z,PT60M,10.7,39.3,8.4,24,16.6,85.9,0.0,1016.4,5.6
2020-07-12T05:00:00Z,2020-07-12T04:00:00Z,PT60M,11.3,45.7,8.7,75,16.3,84.0,0.0,1016.6,5.8
2020-07-12T06:00:00Z,2020-07-12T05:00:00Z,PT60M,12.4,50.4,9.2,140,16.7,80.8,0.0,1017.3,6.2
2020-07-12T07:00:00Z,2020-07-12T06:00:00Z,PT60M,13.2,39.4,9.5,257,17.1,78.2,0.0,1018.1,6.3
2020-07-12T08:00:00Z,2020-07-12T07:00:00Z,PT60M,13.9,29.6,9.4,385,17.2,74.1,0.0,1018.1,6.4
2020-07-12T09:00:00Z,2020-07-12T08:00:00Z,PT60M,15.0,35.2,9.2,439,17.8,68.3,0.0,1017.8,7.0
2020-07-12T10:00:00Z,2020-07-12T09:00:00Z,PT60M,15.8,54.4,9.2,344,19.3,64.5,0.0,1018.1,7.3
2020-07-12T11:00:00Z,2020-07-12T10:00:00Z,PT60M,16.0,55.3,9.4,362,20.7,65.0,0.0,1018.6,7.3
2020-07-12T12:00:00Z,2020-07-12T11:00:00Z,PT60M,16.0,40.5,9.9,490,21.4,67.0,0.0,1019.1,6.9
2020-07-12T13:00:00Z,2020-07-12T12:00:00Z,PT60M,16.4,38.8,10.2,488,21.9,66.7,0.0,1019.3,7.2
2020-07-12T14:00:00Z,2020-07-12T13:00:00Z,PT60M,16.3,49.4,10.1,374,21.9,66.8,0.0,1018.9,7.5
2020-07-12T15:00:00Z,2020-07-12T14:00:00Z,PT60M,16.3,45.5,10.2,349,21.9,67.1,0.0,1018.5,7.7
2020-07-12T16:00:00Z,2020-07-12T15:00:00Z,PT60M,16.2,46.9,10.4,274,21.9,68.6,0.0,1018.5,7.5
2020-07-12T17:00:00Z,2020-07-12T16:00:00Z,PT60M,15.5,51.0,10.3,189,21.9,71.3,0.0,1018.8,6.9
2020-07-12T18:00:00Z,2020-07-12T17:00:00Z,PT60M,15.0,43.9,10.3,131,22.6,73.7,0.0,1019.2,6.0
2020-07-12T19:00:00Z,2020-07-12T18:00:00Z,PT60M,14.2,25.4,10.2,82,23.1,77.0,0.0,1019.3,4.7
2020-07-12T20:00:00Z,2020-07-12T19:00:00Z,PT60M,13.2,27.6,9.8,17,22.6,79.6,0.0,1019.1,4.3
2020-07-12T21:00:00Z,2020-07-12T20:00:00Z,PT60M,12.0,30.7,9.3,0,21.8,83.2,0.0,1018.7,4.6
2020-07-12T22:00:00Z,2020-07-12T21:00:00Z,PT60M,11.1,11.2,9.0,0,21.2,87.3,0.0,1018.5,5.0
2020-07-12T23:00:00Z,2020-07-12T22:00:00Z,PT60M,10.7,24.5,9.0,0,20.9,88.8,0.0,1018.5,5.1
2020-07-13T00:00:00Z,2020-07-12T23:00:00Z,PT60M,10.6,9.0,9.1,0,21.1,90.5,0.0,1018.6,4.9
2020-07-13T01:00:00Z,2020-07-13T00:00:00Z,PT60M,10.5,0.0,9.3,0,21.5,92.4,0.0,1018.7,4.5
2020-07-13T02:00:00Z,2020-07-13T01:00:00Z,PT60M,10.3,3.2,9.2,0,21.4,93.0,0.0,1018.2,4.4
2020-07-13T03:00:00Z,2020-07-13T02:00:00Z,PT60M,10.1,49.6,9.1,0,21.2,93.1,0.0,1017.5,4.3
2020-07-13T04:00:00Z,2020-07-13T03:00:00Z,PT60M,10.1,20.2,9.1,32,21.3,93.3,0.0,1017.2,4.3
2020-07-13T05:00:00Z,2020-07-13T04:00:00Z,PT60M,11.0,34.7,9.6,83,21.5,91.3,0.0,1017.0,4.5
2020-07-13T06:00:00Z,2020-07-13T05:00:00Z,PT60M,12.4,56.3,10.2,114,21.4,86.8,0.0,1017.4,4.2
2020-07-13T07:00:00Z,2020-07-13T06:00:00Z,PT60M,13.6,53.4,10.4,190,21.2,81.4,0.0,1017.8,3.9
2020-07-13T08:00:00Z,2020-07-13T07:00:00Z,PT60M,14.4,52.5,10.4,256,21.0,76.9,0.0,1017.6,4.2
2020-07-13T09:00:00Z,2020-07-13T08:00:00Z,PT60M,15.1,56.1,10.3,289,20.0,73.3,0.0,1017.1,4.4
2020-07-13T10:00:00Z,2020-07-13T09:00:00Z,PT60M,15.6,46.5,10.3,403,18.6,70.6,0.0,1016.8,4.5
2020-07-13T11:00:00Z,2020-07-13T10:00:00Z,PT60M,16.1,37.0,10.4,510,17.9,69.1,0.0,1016.6,4.4
2020-07-13T12:00:00Z,2020-07-13T11:00:00Z,PT60M,16.4,29.7,10.6,580,18.3,68.3,0.0,1016.5,4.3
2020-07-13T13:00:00Z,2020-07-13T12:00:00Z,PT60M,16.8,26.8,10.6,584,18.5,66.9,0.0,1016.5,4.2
2020-07-13T14:00:00Z,2020-07-13T13:00:00Z,PT60M,17.5,23.0,10.6,569,17.8,64.3,0.0,1015.8,4.0
2020-07-13T15:00:00Z,2020-07-13T14:00:00Z,PT60M,17.9,17.4,10.5,532,17.4,62.2,0.0,1015.1,4.2
2020-07-13T16:00:00Z,2020-07-13T15:00:00Z,PT60M,17.8,11.0,10.2,467,17.0,61.3,0.0,1014.4,4.4
2020-07-13T17:00:00Z,2020-07-13T16:00:00Z,PT60M,17.3,5.5,10.1,366,17.0,62.4,0.0,1014.1,4.4
2020-07-13T18:00:00Z,2020-07-13T17:00:00Z,PT60M,16.7,28.0,10.8,180,17.3,68.2,0.0,1013.9,3.3
2020-07-13T19:00:00Z,2020-07-13T18:00:00Z,PT60M,15.6,49.2,11.2,58,17.4,74.8,0.0,1013.8,2.5
2020-07-13T20:00:00Z,2020-07-13T19:00:00Z,PT60M,14.0,62.0,10.5,9,17.6,79.7,0.0,1013.6,2.7
2020-07-13T21:00:00Z,2020-07-13T20:00:00Z,PT60M,12.8,72.0,10.1,0,18.8,83.7,0.0,1013.2,2.8
2020-07-13T22:00:00Z,2020-07-13T21:00:00Z,PT60M,12.4,70.6,10.0,0,21.1,85.0,0.0,1012.6,3.1
2020-07-13T23:00:00Z,2020-07-13T22:00:00Z,PT60M,12.3,68.9,10.2,0,23.0,87.0,0.0,1012.2,3.3
2020-07-14T00:00:00Z,2020-07-13T23:00:00Z,PT60M,12.3,76.9,10.7,0,23.9,89.8,0.0,1011.9,3.5
2020-07-14T01:00:00Z,2020-07-14T00:00:00Z,PT60M,12.7,96.6,10.9,0,25.2,88.9,0.0,1011.3,3.8
2020-07-14T02:00:00Z,2020-07-14T01:00:00Z,PT60M,13.1,91.6,10.8,0,26.8,86.2,0.0,1010.6,4.1
2020-07-14T03:00:00Z,2020-07-14T02:00:00Z,PT60M,12.8,79.1,10.8,0,28.3,87.5,0.0,1010.0,4.3
2020-07-14T04:00:00Z,2020-07-14T03:00:00Z,PT60M,12.4,68.1,10.9,11,29.3,90.9,0.0,1009.4,4.6
2020-07-14T05:00:00Z,2020-07-14T04:00:00Z,PT60M,12.4,70.3,11.1,35,29.8,92.0,0.0,1008.9,5.1
2020-07-14T06:00:00Z,2020-07-14T05:00:00Z,PT60M,12.7,88.7,11.4,27,30.1,91.8,0.0,1008.8,5.1
2020-07-14T07:00:00Z,2020-07-14T06:00:00Z,PT60M,13.2,77.2,11.9,89,30.0,91.7,0.0,1008.8,5.2
2020-07-14T08:00:00Z,2020-07-14T07:00:00Z,PT60M,13.4,73.2,12.2,141,29.9,92.1,0.0,1008.5,5.9
2020-07-14T09:00:00Z,2020-07-14T08:00:00Z,PT60M,13.4,77.2,12.3,145,29.6,92.7,0.0,1008.2,6.1
2020-07-14T10:00:00Z,2020-07-14T09:00:00Z,PT60M,13.8,72.4,12.4,202,28.8,91.4,0.0,1008.0,5.8
2020-07-14T11:00:00Z,2020-07-14T10:00:00Z,PT60M,14.3,74.3,12.5,202,28.3,89.2,0.0,1007.6,5.6
2020-07-14T12:00:00Z,2020-07-14T11:00:00Z,PT60M,14.4,67.5,12.8,260,27.9,90.1,0.0,1007.4,5.8
2020-07-14T13:00:00Z,2020-07-14T12:00:00Z,PT60M,14.4,72.9,13.1,211,25.9,92.0,0.0,1007.1,5.8
2020-07-14T14:00:00Z,2020-07-14T13:00:00Z,PT60M,15.2,63.4,13.6,261,24.4,90.2,0.0,1006.4,5.5
2020-07-14T15:00:00Z,2020-07-14T14:00:00Z,PT60M,16.7,63.5,14.2,225,24.1,85.5,0.0,1005.8,5.1
2020-07-14T16:00:00Z,2020-07-14T15:00:00Z,PT60M,17.6,66.7,14.3,171,22.8,81.0,0.0,1005.5,4.4
2020-07-14T17:00:00Z,2020-07-14T16:00:00Z,PT60M,17.7,62.3,13.9,139,21.6,78.4,0.0,1005.5,3.7
2020-07-14T18:00:00Z,2020-07-14T17:00:00Z,PT60M,17.2,63.8,13.6,83,21.2,79.8,0.0,1005.7,3.1
2020-07-14T19:00:00Z,2020-07-14T18:00:00Z,PT60M,15.9,38.6,13.2,70,20.9,83.6,0.0,1005.8,2.7
2020-07-14T20:00:00Z,2020-07-14T19:00:00Z,PT60M,14.6,56.1,12.3,10,20.7,86.1,0.0,1005.8,2.5
2020-07-14T21:00:00Z,2020-07-14T20:00:00Z,PT60M,13.5,56.4,11.5,0,20.9,87.7,0.0,1005.7,2.5
2020-07-14T22:00:00Z,2020-07-14T21:00:00Z,PT60M,12.9,53.7,11.1,0,21.3,88.7,0.0,1005.6,2.5
2020-07-14T23:00:00Z,2020-07-14T22:00:00Z,PT60M,12.4,83.6,10.8,0,21.3,89.7,0.0,1005.7,2.4
2020-07-15T00:00:00Z,2020-07-14T23:00:00Z,PT60M,11.9,96.1,10.4,0,20.5,90.4,0.0,1006.0,2.3
2020-07-15T01:00:00Z,2020-07-15T00:00:00Z,PT60M,11.4,96.4,10.1,0,19.4,91.5,0.0,1005.9,2.3
2020-07-15T02:00:00Z,2020-07-15T01:00:00Z,PT60M,11.0,90.8,9.9,0,18.0,93.2,0.0,1005.6,2.3
2020-07-15T03:00:00Z,2020-07-15T02:00:00Z,PT60M,10.5,86.3,9.7,0,17.0,94.7,0.0,1005.4,2.3
2020-07-15T04:00:00Z,2020-07-15T03:00:00Z,PT60M,10.4,34.7,9.7,26,16.9,95.4,0.0,1005.5,2.4
2020-07-15T05:00:00Z,2020-07-15T04:00:00Z,PT60M,11.1,45.7,10.2,68,17.1,94.4,0.0,1005.8,2.5
2020-07-15T06:00:00Z,2020-07-15T05:00:00Z,PT60M,12.5,74.0,11.0,70,17.5,90.5,0.0,1006.0,2.4
2020-07-15T07:00:00Z,2020-07-15T06:00:00Z,PT60M,14.0,60.3,11.4,168,18.0,84.4,0.0,1006.2,2.2
2020-07-15T08:00:00Z,2020-07-15T07:00:00Z,PT60M,15.1,45.3,11.3,301,18.6,77.9,0.0,1006.3,2.1
2020-07-15T09:00:00Z,2020-07-15T08:00:00Z,PT60M,16.1,37.0,11.2,421,19.3,72.4,0.0,1006.2,1.7
2020-07-15T10:00:00Z,2020-07-15T09:00:00Z,PT60M,17.1,29.1,11.3,532,20.0,68.7,0.0,1006.2,1.4
2020-07-15T11:00:00Z,2020-07-15T10:00:00Z,PT60M,17.7,53.2,11.6,379,20.5,67.6,0.0,1006.2,1.5
2020-07-15T12:00:00Z,2020-07-15T11:00:00Z,PT60M,18.0,66.3,11.6,278,20.5,66.3,0.0,1006.5,2.2
2020-07-15T13:00:00Z,2020-07-15T12:00:00Z,PT60M,18.1,36.7,11.6,506,20.6,65.8,0.0,1006.8,2.6
2020-07-15T14:00:00Z,2020-07-15T13:00:00Z,PT60M,18.1,63.4,11.9,271,21.3,67.4,0.0,1006.7,2.6
2020-07-15T15:00:00Z,2020-07-15T14:00:00Z,PT60M,18.0,54.4,12.1,290,21.9,68.6,0.0,1006.5,2.7
2020-07-15T16:00:00Z,2020-07-15T15:00:00Z,PT60M,17.6,41.2,12.3,305,22.4,70.8,0.0,1006.6,3.0
2020-07-15T17:00:00Z,2020-07-15T16:00:00Z,PT60M,17.0,59.6,12.4,156,22.9,74.6,0.0,1006.8,3.7
2020-07-15T18:00:00Z,2020-07-15T17:00:00Z,PT60M,16.1,49.2,12.3,119,22.3,78.2,0.0,1007.3,4.2
2020-07-15T19:00:00Z,2020-07-15T18:00:00Z,PT60M,14.9,35.1,11.8,74,21.0,81.9,0.0,1007.9,4.1
2020-07-15T20:00:00Z,2020-07-15T19:00:00Z,PT60M,13.5,30.2,11.2,14,20.1,85.8,0.0,1008.2,3.8
2020-07-15T21:00:00Z,2020-07-15T20:00:00Z,PT60M,12.2,24.4,10.2,0,19.1,87.8,0.0,1008.7,3.7
2020-07-15T22:00:00Z,2020-07-15T21:00:00Z,PT60M,11.3,24.9,9.4,0,18.3,88.4,0.0,1008.9,3.4
2020-07-15T23:00:00Z,2020-07-15T22:00:00Z,PT60M,10.7,6.2,8.9,0,17.8,88.8,0.0,1008.9,3.0
2020-07-16T00:00:00Z,2020-07-15T23:00:00Z,PT60M,10.3,0.0,8.6,0,17.3,89.1,0.0,1009.3,2.8
2020-07-16T01:00:00Z,2020-07-16T00:00:00Z,PT60M,10.0,0.0,8.3,0,17.0,89.5,0.0,1009.5,2.9
2020-07-16T02:00:00Z,2020-07-16T01:00:00Z,PT60M,9.7,0.6,8.2,0,17.1,90.1,0.0,1009.3,3.0
2020-07-16T03:00:00Z,2020-07-16T02:00:00Z,PT60M,9.6,5.9,8.2,0,17.4,90.8,0.0,1009.2,3.1
2020-07-16T04:00:00Z,2020-07-16T03:00:00Z,PT60M,9.8,30.5,8.5,20,17.3,91.4,0.0,1009.3,3.0
2020-07-16T05:00:00Z,2020-07-16T04:00:00Z,PT60M,10.8,53.2,9.3,61,16.9,90.3,0.0,1009.3,3.0
2020-07-16T06:00:00Z,2020-07-16T05:00:00Z,PT60M,12.5,68.1,10.5,85,16.9,87.1,0.0,1009.8,2.9
2020-07-16T07:00:00Z,2020-07-16T06:00:00Z,PT60M,14.2,54.4,11.1,191,17.1,81.5,0.0,1010.2,2.8
2020-07-16T08:00:00Z,2020-07-16T07:00:00Z,PT60M,15.5,26.7,10.8,403,17.1,73.6,0.0,1010.4,2.8
2020-07-16T09:00:00Z,2020-07-16T08:00:00Z,PT60M,16.7,36.9,10.3,418,17.5,66.1,0.0,1010.5,2.6
2020-07-16T10:00:00Z,2020-07-16T09:00:00Z,PT60M,17.7,43.8,10.2,427,18.1,61.6,0.0,1010.5,2.3
2020-07-16T11:00:00Z,2020-07-16T10:00:00Z,PT60M,18.4,63.0,10.6,300,18.9,60.2,0.0,1010.5,2.0
2020-07-16T12:00:00Z,2020-07-16T11:00:00Z,PT60M,18.5,58.4,11.1,343,19.9,62.3,0.0,1010.9,1.7
2020-07-16T13:00:00Z,2020-07-16T12:00:00Z,PT60M,18.3,60.4,11.6,317,20.7,64.9,0.0,1011.2,1.7
2020-07-16T14:00:00Z,2020-07-16T13:00:00Z,PT60M,18.1,60.4,11.9,288,21.3,66.8,0.0,1011.0,1.9
2020-07-16T15:00:00Z,2020-07-16T14:00:00Z,PT60M,17.9,25.0,12.4,475,21.8,70.1,0.0,1010.7,2.1
2020-07-16T16:00:00Z,2020-07-16T15:00:00Z,PT60M,17.9,8.4,12.6,470,22.1,71.3,0.0,1010.8,2.3
2020-07-16T17:00:00Z,2020-07-16T16:00:00Z,PT60M,18.0,12.0,12.8,335,22.3,71.8,0.0,1011.0,2.4
2020-07-16T18:00:00Z,2020-07-16T17:00:00Z,PT60M,17.6,23.0,13.1,188,22.5,75.2,0.0,1011.5,2.6
