dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1612522800,2021-02-05 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.89,10000,-6.9,-8.95,-3.52,-2.24,1024,,,71,5.7,80,0,,,,,100,804,Clouds,overcast clouds,04d
1612526400,2021-02-05 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.2,10000,-7.2,-8.65,-3.62,-2.66,1025,,,71,4.6,70,0,,,,,100,804,Clouds,overcast clouds,04d
1612530000,2021-02-05 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.48,10000,-7.63,-9,-4.47,-2.56,1024,,,70,4.6,70,0,,,,,100,804,Clouds,overcast clouds,04d
1612533600,2021-02-05 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.36,10000,-8.02,-8.85,-4.22,-2.56,1024,,,67,4.6,70,0,,,,,100,804,Clouds,overcast clouds,04d
1612537200,2021-02-05 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.78,10000,-9.13,-9.37,-5.03,-2.76,1024,,,63,4.6,70,0,,,,,100,804,Clouds,overcast clouds,04d
1612540800,2021-02-05 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.37,10000,-9,-9.73,-6.14,-2.76,1025,,,67,4.1,70,0,,,,,100,804,Clouds,overcast clouds,04n
1612544400,2021-02-05 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.54,10000,-8.83,-9.94,-6.22,-2.76,1025,,,69,4.1,70,0,,,,,100,804,Clouds,overcast clouds,04n
1612548000,2021-02-05 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.09,10000,-8.41,-11,-6.7,-2.96,1025,,,75,4.6,70,0,,,,,20,801,Clouds,few clouds,02n
1612551600,2021-02-05 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.06,10000,-8.36,-10.43,-4.9,-2.86,1025,,,69,5.7,70,0,,,,,86,804,Clouds,overcast clouds,04n
1612555200,2021-02-05 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.1,10000,-8.4,-10.11,-5.59,-2.86,1025,,,69,5.1,70,0,,,,,40,802,Clouds,scattered clouds,03n
1612558800,2021-02-05 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.4,10000,-7.44,-10.49,-5.4,-3.16,1026,,,77,5.1,80,0,,,,,40,802,Clouds,scattered clouds,03n
1612562400,2021-02-05 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4,10000,-7.2,-10.35,-5.03,-3.24,1026,,,76,5.7,70,0,,,,,100,804,Clouds,overcast clouds,04n
1612566000,2021-02-05 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.15,10000,-7.49,-10.54,-4.92,-3.66,1026,,,75,5.7,80,11.3,,,,,75,803,Clouds,broken clouds,04n
1612569600,2021-02-06 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.73,10000,-7.91,-11.57,-6.14,-3.26,1026,,,76,6.2,70,11.3,,,,,100,804,Clouds,overcast clouds,04n
1612573200,2021-02-06 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.54,10000,-8.03,-11.04,-5.59,-3.06,1026,,,74,5.7,60,0,,,,,75,803,Clouds,broken clouds,04n
1612576800,2021-02-06 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.77,10000,-8.25,-11.62,-5.9,-3.46,1026,,,74,6.2,80,12.4,,,,,100,804,Clouds,overcast clouds,04n
1612580400,2021-02-06 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.81,10000,-8.45,-11.38,-5.8,-3.46,1026,,,73,5.7,80,12.4,,,,,75,803,Clouds,broken clouds,04n
1612584000,2021-02-06 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.77,10000,-8.56,-11.62,-6.14,-3.26,1026,,,72,6.2,70,11.8,,,,,40,802,Clouds,scattered clouds,03n
1612587600,2021-02-06 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.19,10000,-8.66,-11.47,-6.7,-3.26,1027,,,74,5.1,70,0,,,,,40,802,Clouds,scattered clouds,03n
1612591200,2021-02-06 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.92,10000,-8.25,-11.52,-6.7,-3.16,1027,,,75,5.7,80,12.4,,,,,40,802,Clouds,scattered clouds,03n
1612594800,2021-02-06 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.11,10000,-8.28,-11.76,-6.7,-2.76,1027,,,76,5.7,70,0,,,,,40,802,Clouds,scattered clouds,03n
1612598400,2021-02-06 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.46,10000,-7.95,-11.46,-6.14,-2.66,1027,,,74,6.7,80,12.9,,,,,75,803,Clouds,broken clouds,04d
1612602000,2021-02-06 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.55,10000,-7.87,-10.33,-4.47,-2.36,1027,,,69,6.7,80,12.9,,,,,75,803,Clouds,broken clouds,04d
1612605600,2021-02-06 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.9,10000,-8.46,-9.24,-3.92,-2.12,1028,,,62,6.2,80,12.4,,,,,20,801,Clouds,few clouds,02d
1612609200,2021-02-06 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.81,10000,-8.38,-9.12,-3.92,-1.76,1028,,,62,6.2,70,11.3,,,,,28,802,Clouds,scattered clouds,03d
1612612800,2021-02-06 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.79,10000,-8.36,-9.1,-3.92,-1.86,1027,,,62,6.2,70,12.9,,,,,30,802,Clouds,scattered clouds,03d
1612616400,2021-02-06 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.19,10000,-7.19,-9.33,-4.47,-2.12,1027,,,71,5.7,60,0,,,,,20,801,Clouds,few clouds,02d
1612620000,2021-02-06 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.54,10000,-8.54,-9.41,-4.72,-2.35,1027,,,65,5.1,60,0,,,,,20,801,Clouds,few clouds,02d
1612623600,2021-02-06 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.24,10000,-9.04,-9.94,-5.59,-3.23,1026,,,66,4.6,60,0,,,,0.1,21,801,Clouds,few clouds,02d
1612627200,2021-02-06 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.95,10000,-8.43,-10.83,-6.14,-3.66,1026,,,74,4.6,50,0,,,,,75,803,Clouds,broken clouds,04d
1612630800,2021-02-06 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.13,10000,-8.15,-11.4,-6.3,-3.26,1026,,,77,5.1,70,0,,,,,75,803,Clouds,broken clouds,04n
1612634400,2021-02-06 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.62,10000,-7.65,-11.14,-5.9,-2.86,1026,,,77,5.7,70,0,,,,,75,803,Clouds,broken clouds,04n
1612638000,2021-02-06 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.08,10000,-7.89,-9.75,-5.03,-2.76,1026,,,72,4.6,90,0,,,,,75,803,Clouds,broken clouds,04n
1612641600,2021-02-06 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.09,10000,-7.44,-10.1,-5.03,-3.06,1026,,,75,5.1,80,0,,,,,75,803,Clouds,broken clouds,04n
1612645200,2021-02-06 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.17,10000,-7.36,-9.86,-5.03,-3.06,1026,,,76,4.6,80,11.3,,,,,75,803,Clouds,broken clouds,04n
1612648800,2021-02-06 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.27,10000,-7.77,-10.7,-5.03,-3.16,1026,,,74,5.7,70,0,,,,,75,803,Clouds,broken clouds,04n
1612652400,2021-02-06 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4,10000,-7.66,-10.64,-5.03,-2.66,1026,,,73,6.2,70,10.3,,,,,75,803,Clouds,broken clouds,04n
1612656000,2021-02-07 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.81,10000,-7.79,-10.66,-4.45,-2.96,1025,,,71,6.7,70,11.3,,,,,75,803,Clouds,broken clouds,04n
1612659600,2021-02-07 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.46,10000,-8.11,-11.22,-6.14,-2.76,1025,,,73,6.2,70,0,,,,,40,802,Clouds,scattered clouds,03n
1612663200,2021-02-07 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.92,10000,-8.25,-11.92,-6.8,-2.76,1025,,,75,7.2,70,12.4,,,,,75,803,Clouds,broken clouds,04n
1612666800,2021-02-07 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.01,10000,-8.33,-11.92,-7.1,-2.86,1024,,,75,6.2,70,12.9,,,,,75,803,Clouds,broken clouds,04n
1612670400,2021-02-07 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.87,10000,-8.35,-11.87,-6.7,-2.46,1024,,,74,6.7,60,12.4,,,,,96,804,Clouds,overcast clouds,04n
1612674000,2021-02-07 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.62,10000,-8.11,-11.62,-6.14,-2.66,1023,,,74,7.2,70,12.4,,,,,93,804,Clouds,overcast clouds,04n
1612677600,2021-02-07 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.26,10000,-8.07,-11.24,-6.14,-2.16,1023,,,72,6.7,70,12.9,,,,,75,803,Clouds,broken clouds,04n
1612681200,2021-02-07 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.36,10000,-7.55,-11.36,-6.14,-2.16,1023,,,76,7.2,70,12.4,,,,,100,804,Clouds,overcast clouds,04n
1612684800,2021-02-07 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.27,10000,-7.46,-11.25,-6.2,-2.16,1023,,,76,6.7,80,12.9,,,,,100,804,Clouds,overcast clouds,04d
1612688400,2021-02-07 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.92,10000,-7.58,-10.54,-5.59,-2.06,1023,,,73,6.2,70,12.9,,,,,100,804,Clouds,overcast clouds,04d
1612692000,2021-02-07 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.14,10000,-7.14,-9.54,-4.47,-1.96,1023,,,71,6.2,70,0,,,,,40,802,Clouds,scattered clouds,03d
1612695600,2021-02-07 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.22,10000,-6.9,-9.65,-4.52,-2.12,1023,,,73,6.2,70,12.4,,,,,75,803,Clouds,broken clouds,04d
1612699200,2021-02-07 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.52,10000,-6.88,-10.03,-4.47,-2.35,1022,,,75,6.2,60,12.9,,,,,100,804,Clouds,overcast clouds,04d
1612702800,2021-02-07 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.47,10000,-6.99,-9.96,-4.52,-2.35,1022,,,74,6.2,70,12.4,,,,,75,803,Clouds,broken clouds,04d
1612706400,2021-02-07 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.25,10000,-6.62,-9.68,-4.47,-1.96,1021,,,75,6.2,70,11.3,,,,,100,804,Clouds,overcast clouds,04d
1612710000,2021-02-07 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.34,10000,-6.7,-9.8,-4.47,-2.36,1021,,,75,6.2,70,12.4,,,,,75,803,Clouds,broken clouds,04d
1612713600,2021-02-07 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.29,10000,-6.05,-9.09,-4.47,-2.06,1021,,,79,5.1,70,12.4,,,,,40,802,Clouds,scattered clouds,03d
1612717200,2021-02-07 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.83,10000,-5.75,-9.41,-3.92,-1.66,1021,,,78,6.7,70,12.4,,,,,75,803,Clouds,broken clouds,04n
1612720800,2021-02-07 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.7,10000,-7.04,-9.7,-3.92,-1.66,1021,,,69,7.7,70,13.4,,,,,100,804,Clouds,overcast clouds,04n
1612724400,2021-02-07 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.93,10000,-7.43,-9.93,-3.92,-1.86,1021,,,68,7.7,70,14.4,,,,,75,803,Clouds,broken clouds,04n
1612728000,2021-02-07 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.01,10000,-8.39,-10.01,-3.7,-2.06,1020,,,63,9.3,80,15.4,,,,,75,803,Clouds,broken clouds,04n
1612731600,2021-02-07 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.2,10000,-8.57,-10.2,-3.7,-2.36,1021,,,63,8.2,70,15.4,,,,,75,803,Clouds,broken clouds,04n
1612735200,2021-02-07 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.09,10000,-8.11,-10.09,-3.82,-2.26,1020,,,65,8.2,70,16,,,,,75,803,Clouds,broken clouds,04n
1612738800,2021-02-07 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.47,10000,-7.96,-10.47,-4.47,-2.66,1020,,,68,8.2,60,16,,,,,75,803,Clouds,broken clouds,04n
1612742400,2021-02-08 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.36,10000,-7.19,-10.36,-4.47,-2.24,1019,,,72,8.2,70,17.5,,,,,100,804,Clouds,overcast clouds,04n
1612746000,2021-02-08 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.34,10000,-7.17,-10.34,-4.47,-2.36,1019,,,72,8.2,70,14.4,,,,,100,804,Clouds,overcast clouds,04n
1612749600,2021-02-08 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.44,10000,-6.8,-10.43,-4.47,-2.56,1018,,,75,7.2,60,14.4,,,,,75,803,Clouds,broken clouds,04n
1612753200,2021-02-08 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.65,10000,-6.55,-10.65,-4.47,-2.65,1018,,,78,7.2,50,14.4,,,,,100,804,Clouds,overcast clouds,04n
1612756800,2021-02-08 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.93,10000,-6.68,-10.93,-5.03,-2.85,1018,,,79,7.2,50,12.9,,,,,100,804,Clouds,overcast clouds,04n
1612760400,2021-02-08 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.66,10000,-6.86,-10.66,-4.47,-2.76,1017,,,76,7.7,50,12.9,,,,,75,803,Clouds,broken clouds,04n
1612764000,2021-02-08 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.66,10000,-6.71,-10.47,-4.47,-2.66,1017,,,77,6.7,50,14.4,,,,,75,803,Clouds,broken clouds,04n
1612767600,2021-02-08 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.56,10000,-6.17,-10.34,-4.4,-2.85,1017,,,80,6.7,50,11.8,,,,,100,804,Clouds,overcast clouds,04n
1612771200,2021-02-08 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.18,10000,-6.09,-9.85,-3.8,-2.24,1017,,,78,6.7,60,12.4,,,,,100,804,Clouds,overcast clouds,04d
1612774800,2021-02-08 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.82,10000,-6.04,-9.82,-3.36,-2.24,1016,,,76,7.7,60,14.4,,,,,100,804,Clouds,overcast clouds,04d
1612778400,2021-02-08 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.67,10000,-6.21,-9.44,-3.36,-2.12,1016,,,74,7.2,70,13.4,,,,,100,804,Clouds,overcast clouds,04d
1612782000,2021-02-08 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.36,10000,-5.9,-9.26,-2.82,-1.86,1016,,,74,7.7,60,13.4,,,,,100,804,Clouds,overcast clouds,04d
1612785600,2021-02-08 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.57,10000,-6.59,-9.54,-3.36,-2.12,1015,,,71,7.7,60,15.4,,,,,75,803,Clouds,broken clouds,04d
1612789200,2021-02-08 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.53,10000,-6.55,-9.26,-2.9,-2.12,1015,,,71,7.2,60,13.4,,,0.13,,75,600,Snow,light snow,13d
1612792800,2021-02-08 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.13,10000,-6.05,-10.13,-3.92,-2.24,1014,,,78,8.2,60,14.4,,,0.1,,100,600,Snow,light snow,13d
1612796400,2021-02-08 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.1,8000,-6.32,-9.99,-3.95,-2.24,1014,,,76,7.2,60,14.4,,,,0.1,100,804,Clouds,overcast clouds,04d
1612800000,2021-02-08 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.42,7000,-5.89,-9.9,-3.92,-2.24,1014,,,81,6.2,50,13.9,,,0.11,,100,600,Snow,light snow,13d
1612803600,2021-02-08 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.25,1200,-5.44,-9.04,-3.92,-2.24,1014,,,83,5.1,50,0,,,,,100,804,Clouds,overcast clouds,04n
1612807200,2021-02-08 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.39,10000,-6.3,-10.12,-4.47,-2.24,1013,,,78,6.7,70,14.4,,,,0.1,100,804,Clouds,overcast clouds,04n
1612810800,2021-02-08 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.01,700,-5.38,-10.65,-5.03,-2.24,1014,,,89,6.2,70,12.4,,,,,100,804,Clouds,overcast clouds,04n
1612814400,2021-02-08 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.83,10000,-6.58,-10.42,-5.03,-2.16,1014,,,79,6.2,70,13.4,,,,,75,803,Clouds,broken clouds,04n
1612818000,2021-02-08 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.64,2800,-5.96,-10.64,-4.05,-2.24,1014,,,82,7.2,50,15.4,,,,0.4,100,600,Snow,light snow,13n
1612821600,2021-02-08 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.53,10000,-7.52,-10.04,-3.8,-3.04,1013,,,71,6.2,50,11.8,,,,,100,804,Clouds,overcast clouds,04n
1612825200,2021-02-08 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.95,4000,-6.7,-10.29,-4.47,-3.14,1013,,,79,5.7,60,10.8,,,,,100,804,Clouds,overcast clouds,04n
1612828800,2021-02-09 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4,1000,-7.2,-10.64,-4.47,-3.14,1013,,,76,6.2,60,15.4,,,,,100,804,Clouds,overcast clouds,04n
1612832400,2021-02-09 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.95,10000,-8.42,-10.95,-4.47,-3.06,1013,,,68,7.2,60,12.9,,,,,100,804,Clouds,overcast clouds,04n
1612836000,2021-02-09 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.01,6000,-7.99,-9.66,-4.47,-3.16,1013,,,71,4.6,60,10.3,,,,,100,804,Clouds,overcast clouds,04n
1612839600,2021-02-09 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.93,10000,-8.23,-9.9,-4.47,-3.14,1013,,,69,5.1,50,12.9,,,,,75,803,Clouds,broken clouds,04n
1612843200,2021-02-09 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.98,10000,-7.64,-10.61,-4.47,-2.96,1013,,,73,6.2,50,12.4,,,,,100,804,Clouds,overcast clouds,04n
1612846800,2021-02-09 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.03,10000,-7.85,-10.94,-4.55,-3.16,1013,,,72,6.7,50,0,,,,,100,804,Clouds,overcast clouds,04n
1612850400,2021-02-09 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.78,10000,-8.43,-10.62,-4.3,-2.96,1013,,,67,6.7,50,12.9,,,,0.4,100,600,Snow,light snow,13n
1612854000,2021-02-09 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.12,10000,-8.25,-10.51,-5.03,-3.24,1014,,,70,5.7,40,11.3,,,,,100,804,Clouds,overcast clouds,04d
1612857600,2021-02-09 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.97,10000,-8.11,-10.6,-4.47,-3.16,1014,,,70,6.2,40,11.3,,,,,100,804,Clouds,overcast clouds,04d
1612861200,2021-02-09 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.1,,-7.76,-11.1,-4.47,-3.24,1013,,,73,7.61,54,,,,,,98,804,Clouds,overcast clouds,04d
1612864800,2021-02-09 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.38,10000,-7.06,-9.85,-4.22,-2.84,1014,,,73,6.2,40,11.3,,,,,75,803,Clouds,broken clouds,04d
1612868400,2021-02-09 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.55,,-6.91,-10.55,-3.92,-3.23,1013,,,75,7.76,53,,,,,,99,804,Clouds,overcast clouds,04d
1612872000,2021-02-09 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.24,10000,-6.92,-9.67,-3.92,-2.24,1014,,,73,6.2,40,12.4,,,,,75,803,Clouds,broken clouds,04d
1612875600,2021-02-09 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.08,10000,-8.1,-9.19,-3.92,-2.24,1014,,,65,5.7,40,11.3,,,,,40,802,Clouds,scattered clouds,03d
1612879200,2021-02-09 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.44,10000,-8.27,-9.93,-4.12,-2.84,1013,,,66,6.2,40,0,,,,,75,803,Clouds,broken clouds,04d
1612882800,2021-02-09 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.78,10000,-8.6,-10.62,-4.47,-3.23,1014,,,66,6.7,40,12.4,,,,,75,803,Clouds,broken clouds,04d
1612886400,2021-02-09 16:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.27,10000,-8.56,-10.7,-5.03,-3.24,1014,,,69,5.7,50,0,,,,,75,803,Clouds,broken clouds,04d
1612890000,2021-02-09 17:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.45,10000,-8.25,-10.55,-5.03,-3.24,1014,,,72,5.1,40,0,,,,,100,804,Clouds,overcast clouds,04n
1612893600,2021-02-09 18:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.36,10000,-8.17,-11.1,-5.03,-3.24,1014,,,72,6.2,40,12.4,,,,,75,803,Clouds,broken clouds,04n
1612897200,2021-02-09 19:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.2,10000,-7.7,-10.23,-5.03,-3.24,1014,,,74,5.1,50,10.8,,,0.12,,100,600,Snow,light snow,13n
1612900800,2021-02-09 20:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.17,10000,-7.98,-10.57,-5.03,-3.24,1014,,,72,5.7,50,10.3,,,,,100,804,Clouds,overcast clouds,04n
1612904400,2021-02-09 21:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.43,5000,-7.47,-10.52,-5.15,-3.96,1014,,,77,5.1,50,10.8,,,,,100,804,Clouds,overcast clouds,04n
1612908000,2021-02-09 22:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.03,3700,-6.39,-10.93,-6.14,-4.24,1014,,,89,4.6,40,0,,,,,100,804,Clouds,overcast clouds,04n
1612911600,2021-02-09 23:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.2,2200,-6.42,-11.49,-6.14,-4.24,1014,,,90,5.1,40,0,,,,,75,803,Clouds,broken clouds,04n
1612915200,2021-02-10 00:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.97,2200,-6.07,-10.85,-5.55,-4.24,1014,,,91,4.6,40,10.8,,,0.11,,100,600,Snow,light snow,13n
1612918800,2021-02-10 01:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.97,4200,-6.33,-10.85,-5.75,-4.24,1014,,,89,4.6,40,0,,,0.12,,100,600,Snow,light snow,13n
1612922400,2021-02-10 02:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.25,10000,-7.13,-10.81,-6.7,-4.24,1014,,,85,4.1,40,0,,,0.13,,100,600,Snow,light snow,13n
1612926000,2021-02-10 03:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.6,10000,-6.95,-10.33,-7.25,-4.24,1014,,,89,3.1,10,0,,,,,100,804,Clouds,overcast clouds,04n
1612929600,2021-02-10 04:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.11,10000,-8.13,-11.37,-6.7,-4.14,1014,,,77,5.1,40,9.8,,,0.11,,75,600,Snow,light snow,13n
1612933200,2021-02-10 05:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.09,10000,-8.11,-11,-6.7,-4.24,1014,,,77,4.6,40,0,,,,,75,803,Clouds,broken clouds,04n
1612936800,2021-02-10 06:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.81,10000,-8.14,-11.38,-6.95,-4.24,1015,,,75,5.7,50,9.8,,,,,75,803,Clouds,broken clouds,04n
1612940400,2021-02-10 07:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.39,10000,-8.86,-11.37,-6.7,-4.06,1015,,,74,4.6,40,0,,,,,40,802,Clouds,scattered clouds,03d
1612944000,2021-02-10 08:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-5.16,10000,-8.94,-11.09,-6.95,-4.16,1016,,,72,4.6,40,10.8,,,,,99,804,Clouds,overcast clouds,04d
1612947600,2021-02-10 09:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.38,10000,-8.67,-9.74,-6.01,-3.24,1016,,,69,4.1,40,10.8,,,,,40,802,Clouds,scattered clouds,03d
1612951200,2021-02-10 10:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.43,10000,-8.79,-9.27,-5.25,-2.24,1017,,,63,5.1,50,0,,,,,20,801,Clouds,few clouds,02d
1612954800,2021-02-10 11:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.01,10000,-8.39,-9.38,-3.92,-2.24,1017,,,63,6.2,40,10.8,,,,,20,801,Clouds,few clouds,02d
1612958400,2021-02-10 12:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.94,,-6.31,-9.61,-3.92,-2.12,1017,,,75,6.82,38,,,,,,86,804,Clouds,overcast clouds,04d
1612962000,2021-02-10 13:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-2.94,,-6.47,-9.47,-3.92,-2.12,1018,,,74,6.55,35,,,,,,82,803,Clouds,broken clouds,04d
1612965600,2021-02-10 14:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-3.55,,-7.06,-10.03,-3.92,-2.24,1018,,,74,6.14,32,,,,,,81,803,Clouds,broken clouds,04d
1612969200,2021-02-10 15:00:00 +0000 UTC,3600,Custom location,56.218022,10.146013,-4.05,,-7.71,-10.35,-5.03,-2.24,1019,,,73,5.59,25,,,,,,57,803,Clouds,broken clouds,04d
